budget,id,original_language,popularity,revenue,runtime,status,title,vote_average,vote_count,genre,release_date,production_country
13000000,11442,en,11.045593,37664855,94,Released,Halloween: Resurrection,4.5,228,Thriller,2002-07-01,united_state
16000000,2493,en,44.533612,30857814,98,Released,The Princess Bride,7.6,1486,Advanture,1987-09-18,united_state
15000000,14047,en,10.84158,30226144,126,Released,The Great Debaters,6.9,151,Comedy,2007-12-27,united_state
15000000,64690,en,49.294864,78054825,100,Released,Drive,7.4,3725,Comedy,2011-08-06,united_state
15000000,11132,en,7.424798,29331068,89,Released,Confessions of a Teenage Drama Queen,5.1,221,Comedy,2004-02-17,germany
15000000,17127,en,5.164281,46905889,111,Released,The Object of My Affection,5.6,72,Comedy,1998-04-17,united_state
15000000,1562,en,34.759855,64238440,100,Released,28 Weeks Later,6.5,1197,Thriller,2007-04-26,spain
15000000,232679,en,7.297757,30127963,115,Released,When the Game Stands Tall,6.3,130,Comedy,2014-08-22,united_state
14000000,17880,en,3.334804,32645546,106,Released,Because of Winn-Dixie,6.1,61,Comedy,2005-02-18,united_state
20000000,14736,en,2.027393,27728118,124,Released,Love & Basketball,7.4,88,Action,2000-04-21,united_state
0,9434,en,13.817269,28084357,107,Released,Grosse Pointe Blank,6.9,275,Action,1997-04-11,united_state
15000000,23706,en,13.237835,40105542,99,Released,All About Steve,4.7,295,Comedy,2009-09-04,united_state
0,11531,en,3.890223,0,90,Released,Book of Shadows: Blair Witch 2,4.3,212,others,2000-10-27,united_state
15000000,9100,en,19.517239,24769466,101,Released,The Craft,6.3,380,Comedy,1996-05-03,united_state
15000000,116,en,30.669913,85306374,124,Released,Match Point,7.3,1105,Comedy,2005-10-26,ireland
0,38843,en,9.681147,0,103,Released,Ramona and Beezus,6.1,245,Comedy,2010-07-23,united_state
11500000,1245,en,15.355589,23237911,134,Released,The Remains of the Day,7.5,202,Comedy,1993-11-05,united_kingdom
15000000,4995,en,19.85579,43101594,155,Released,Boogie Nights,7.5,796,Comedy,1997-09-11,united_state
0,10413,en,11.689337,0,94,Released,Nowhere to Run,5.5,119,Action,1993-01-15,united_state
15000000,14012,en,3.043589,21000000,95,Released,Flicka,6.1,52,Comedy,2006-10-20,united_kingdom
15000000,9793,en,17.141376,0,89,Released,The Hills Have Eyes 2,5.2,351,Thriller,2007-03-22,united_state
14000000,12212,en,8.885017,38574362,97,Released,Urban Legends: Final Cut,4.4,100,Thriller,2000-09-19,canada
0,13768,en,4.115398,0,90,Released,Tuck Everlasting,6.4,128,Science fiction,2002-10-11,united_state
20000000,8975,en,7.679336,22165608,92,Released,The Marine,5,163,Action,2006-10-13,united_state
15000000,342521,en,18.268009,20566327,94,Released,Keanu,6,421,Action,2016-04-21,united_state
15000000,45272,en,7.809701,20529194,117,Released,Country Strong,5.9,80,Comedy,2010-12-22,united_state
15000000,9424,en,9.378688,17507368,84,Released,Disturbing Behavior,5.5,104,others,1998-07-24, australia
15000000,97367,en,35.395129,35485608,140,Released,The Place Beyond the Pines,6.8,1653,Comedy,2013-03-20,united_state
15000000,254904,en,45.317278,32556119,108,Released,The November Man,6,639,Crime,2014-08-27,united_kingdom
15000000,18681,en,4.302941,0,109,Released,Eye of the Beholder,5.3,42,Comedy,1999-09-04, australia
15000000,12162,en,47.006162,42000000,131,Released,The Hurt Locker,7.2,1840,Comedy,2008-10-10,united_state
15000000,11495,en,11.379652,17080167,114,Released,Firestarter,5.9,173,Science fiction,1984-05-11,united_state
15000000,64689,en,24.612603,37930465,97,Released,Killing Them Softly,5.8,742,Crime,2012-09-20,united_state
15000000,157849,en,26.708193,31554855,121,Released,A Most Wanted Man,6.5,541,Thriller,2014-07-25,united_kingdom
0,13166,en,8.710294,0,87,Released,Freddy Got Fingered,4.6,115,Comedy,2001-04-18,united_state
0,15511,en,1.800119,0,85,Released,VeggieTales: The Pirates Who Don't Do Anything,5.9,25,Advanture,2008-01-11,united_state
15000000,37003,en,0.335195,22730842,85,Released,U2 3D,6.7,10,others,2007-05-19,united_state
25000000,12211,en,11.782725,15843608,87,Released,Highlander: Endgame,4.4,104,Action,2000-09-01,united_state
0,13816,en,2.711955,0,121,Released,Idlewild,5.1,17,Crime,2006-08-25,united_state
15000000,51828,en,16.629173,59389433,107,Released,One Day,7,978,Comedy,2011-03-02,united_kingdom
15000000,22798,en,20.05902,16633035,111,Released,Whip It,6.7,357,Comedy,2009-09-13,united_state
15000000,7501,en,8.113634,12000000,92,Released,Knockaround Guys,5.9,97,Crime,2001-09-07,united_state
0,10743,en,9.87419,0,97,Released,Confidence,6.4,126,Action,2003-04-25,canada
0,37718,en,2.857936,0,97,Released,The Muse,5.3,31,Science fiction,1999-08-27,united_state
20000000,15237,en,3.138118,0,125,Released,De-Lovely,6.3,32,Comedy,2004-07-02,united_kingdom
15000000,9686,en,6.684096,0,124,Released,New York Stories,6.2,64,Comedy,1989-03-10,united_state
0,17644,en,0.722911,0,76,Released,Barney's Great Adventure,2.9,8,others,1998-01-01,united_state
15000000,97430,en,17.672021,15608545,96,Released,The Man with the Iron Fists,5.2,358,Action,2012-11-02,hongkong
15000000,12257,en,3.033471,10443316,93,Released,Home Fries,4.8,32,Comedy,1998-11-25,united_state
0,13539,en,3.313257,0,96,Released,Here On Earth,5.4,48,Romance,2000-03-23,united_state
15000000,68,en,41.089863,0,132,Released,Brazil,7.5,861,Comedy,1985-02-20,united_kingdom
15000000,14024,en,10.9071,14867514,103,Released,Raise Your Voice,6,211,others,2004-08-10,united_state
15000000,115,en,49.230089,46189568,117,Released,The Big Lebowski,7.8,2926,Comedy,1998-03-06,united_kingdom
15000000,7874,en,11.429607,10903846,116,Released,Black Snake Moan,6.6,243,Comedy,2006-12-08,united_state
15000000,4911,en,6.373316,9237470,118,Released,Dark Blue,6.5,85,Action,2002-12-14,germany
16000000,1988,en,9.717392,18928871,100,Released,A Mighty Heart,6.7,95,Comedy,2007-01-01,france
15000000,16222,en,8.074807,9902115,94,Released,Whatever It Takes,5,37,Comedy,2000-03-31,united_state
20000000,9557,en,7.034752,8586376,94,Released,Boat Trip,4.7,146,Comedy,2002-10-01,germany
0,9026,en,7.250379,0,97,Released,The Importance of Being Earnest,6.7,127,Comedy,2002-05-17,france
0,57943,en,0.116873,0,98,Released,The Love Letter,4.7,3,Comedy,1998-02-01,#REF!
0,18276,en,7.712206,0,91,Released,Hoot,5.5,44,Comedy,2006-05-05,united_state
15000000,8321,en,25.329493,34533783,107,Released,In Bruges,7.4,1388,Comedy,2008-02-08,united_kingdom
15,72359,en,5.112809,0,95,Released,Peeples,5.6,26,Comedy,2013-05-09,united_state
15000000,10186,en,13.832376,8762890,102,Released,The Rocker,5.6,156,Comedy,2008-08-20,united_state
15000000,25704,en,7.446069,6405245,89,Released,Post Grad,5,100,Comedy,2009-08-21,united_state
15000000,133694,en,13.568302,8138788,106,Released,Promised Land,6,243,Comedy,2012-09-23,united_arab
15000000,19265,en,21.857387,35097815,92,Released,Whatever Works,6.8,350,Comedy,2009-06-19,france
15000000,36047,en,0.249245,5217498,105,Released,The In Crowd,4.7,15,Thriller,2000-07-19,united_state
15000000,8053,en,12.163832,12036149,121,Released,The Three Burials of Melquiades Estrada,7,177,Advanture,2005-11-17,united_state
0,2290,en,8.962245,0,120,Released,Jakob the Liar,6,90,Comedy,1999-09-16,france
15000000,5236,en,32.690038,15785148,103,Released,Kiss Kiss Bang Bang,7.2,886,Action,2005-09-05,united_state
25000000,6552,en,8.583217,4152230,92,Released,Idle Hands,6.1,182,Thriller,1999-04-30,united_state
15000000,1018,en,31.60985,20117339,147,Released,Mulholland Drive,7.6,1477,Thriller,2001-05-16,france
0,10075,en,12.295216,0,98,Released,Blood and Chocolate,5.4,87,Comedy,2007-01-26,romania
22000000,38031,en,12.4654,0,98,Released,You Will Meet a Tall Dark Stranger,5.8,251,Comedy,2010-05-23,united_state
15000000,42188,en,30.983397,9455232,104,Released,Never Let Me Go,6.8,737,Comedy,2010-09-15,united_kingdom
0,112430,en,1.485324,0,276,Released,The Company,7,12,Comedy,2007-08-05,#REF!
15000000,6687,en,11.428903,5926410,111,Released,Transsiberian,6.5,195,Thriller,2008-01-18,germany
15000000,13853,en,5.484679,0,98,Released,The Clan of the Cave Bear,4.8,27,Advanture,1986-01-17,united_state
0,31306,en,5.770246,0,111,Released,Crazy in Alabama,6.5,12,Comedy,1999-10-22,united_state
15000000,8461,en,15.175289,7938872,112,Released,Funny Games,6.3,545,Thriller,2007-10-20, austria
0,331592,en,2.414721,0,100,Released,Listening,5.5,31,Comedy,2015-09-11,united_state
0,47692,en,0.470645,0,116,Released,Felicia's Journey,6.6,23,Comedy,1999-11-24,canada
92620000,19,de,32.351527,650422,153,Released,Metropolis,8,657,Comedy,1927-01-10,germany
12000000,10045,fr,17.493735,9584131,84,Released,District B13,6.5,565,Action,2004-11-09,france
8000000,400,en,6.932221,529766,116,Released,Things to Do in Denver When You're Dead,6.7,85,Comedy,1995-12-01,united_state
15000000,253450,zh,8.142166,632542,105,Released,The Assassin,6.6,157,Action,2015-08-27,china
15000000,9104,en,6.329672,0,98,Released,Buffalo Soldiers,6.5,93,Comedy,2001-09-08,germany
0,11190,ru,7.744166,0,105,Released,The Return,7.4,100,Thriller,2003-06-25,russia
8500000,16353,th,9.029489,8936663,98,Released,Ong Bak 2,6,152,Advanture,2008-12-04,thailand
12000000,23759,en,22.708647,6814789,97,Released,Centurion,5.9,386,Advanture,2010-02-15,france
15000000,24206,en,2.609057,76382,93,Released,Silent Trigger,5,22,Comedy,1996-06-26,canada
15000000,10185,en,19.913961,3533227,98,Released,The Midnight Meat Train,6,290,others,2008-08-07,united_state
15000000,75033,en,1.897761,0,107,Released,Winnie Mandela,5.2,5,Comedy,2011-09-16,#REF!
15000000,74536,en,7.701186,0,90,Released,The Son of No One,4.8,92,Comedy,2011-11-04,united_state
15000000,31668,en,1.833058,23000,99,Released,All The Queen's Men,6.1,7,Action,2001-10-14, austria
15000000,13501,en,12.185204,20380,93,Released,The Good Night,5.7,41,Comedy,2007-01-25,germany
0,15208,en,2.500218,0,141,Released,Bathory: Countess of Blood,5.6,31,Comedy,2008-07-04,czech republic
20000000,172391,en,6.459787,27187375,85,Released,Khumba,5.8,72,Animation,2013-07-18,south_africa
7000000,262543,en,49.808505,0,110,Released,Automata,5.6,670,Thriller,2014-10-09,spain
0,9288,en,4.901936,0,105,Released,Dungeons & Dragons: Wrath of the Dragon God,4.8,36,Action,2005-01-01,germany
15000000,370980,it,0.738646,0,,Released,Chiamatemi Francesco - Il Papa della gente,7.3,12,Comedy,2015-12-03,italy
15000000,20083,zh,5.294319,0,119,Released,Shinjuku Incident,6.7,65,Comedy,2009-03-22,hongkong
0,40880,en,0.165367,0,124,Released,Pandaemonium,4.5,2,Comedy,2001-06-29,united_kingdom
14600000,137,en,52.744331,70906973,101,Released,Groundhog Day,7.4,2301,Romance,1993-02-11,united_state
14800000,264999,en,29.660993,122513057,115,Released,Magic Mike XXL,6.3,706,Comedy,2015-07-01,united_state
14500000,454,en,41.493042,147298761,120,Released,Romeo + Juliet,6.7,1374,Comedy,1996-10-31,united_state
10000000,53457,fr,10.072199,17511906,111,Released,Sarah's Key,7.2,196,Comedy,2010-09-16,france
14500000,288980,en,4.389363,0,98,Released,Freedom,5.8,9,Comedy,2014-08-21,united_state
14000000,33,en,37.380435,159157447,131,Released,Unforgiven,7.7,1113,others,1992-08-07,united_state
14200000,1951,da,7.05145,674918,139,Released,Manderlay,6.9,78,Comedy,2005-05-16,denmark
15000000,12405,en,59.258969,377910544,120,Released,Slumdog Millionaire,7.6,2827,Comedy,2008-05-12,india
14000000,10998,en,16.742972,320145693,119,Released,Fatal Attraction,6.6,291,Comedy,1987-09-11,united_state
14000000,114,en,45.473484,463000000,119,Released,Pretty Woman,7,1746,Romance,1990-03-23,united_state
0,9396,en,15.474831,239606210,110,Released,Crocodile Dundee II,5.5,303,Advanture,1988-05-19, australia
0,319910,en,4.289676,0,101,Released,Broken Horses,5,10,Thriller,2015-03-15,united_state
14000000,2604,en,25.949277,161001698,145,Released,Born on the Fourth of July,6.7,395,Comedy,1989-12-20,united_state
14000000,864,en,22.409117,154864401,98,Released,Cool Runnings,6.8,491,Comedy,1993-09-30,united_state
15000000,14435,en,13.706357,100734718,101,Released,My Bloody Valentine,5.3,299,others,2009-01-16,united_state
13000000,1931,en,6.92205,75511123,114,Released,Stomp the Yard,6.1,88,Comedy,2007-05-16,united_state
14000000,691,en,27.17347,185438673,125,Released,The Spy Who Loved Me,6.6,507,Advanture,1977-07-07,united_kingdom
14000000,9877,en,12.159009,72527595,99,Released,Urban Legend,5.6,290,Thriller,1998-09-25,canada
0,62008,en,4.448494,0,111,Released,Good Deeds,6.2,45,Comedy,2012-02-23,united_state
14000000,12227,en,13.13724,34793160,107,Released,White Fang,6.5,135,Action,1991-01-18,united_state
0,13824,en,4.04701,0,81,Released,Superstar,5.1,83,Comedy,1999-10-08,canada
13000000,71688,en,23.3784,114956699,105,Released,The Iron Lady,6.2,527,others,2011-12-30,france
0,15173,en,1.446172,0,82,Released,Jonah: A VeggieTales Movie,6.4,22,Action,2002-10-04,united_state
14000000,8291,en,3.650857,27515786,109,Released,Poetic Justice,6.9,47,Comedy,1993-07-23,united_state
14000000,13950,en,5.102258,25482931,95,Released,All About the Benjamins,5.8,48,Action,2002-03-08,united_state
14000000,12158,en,6.772615,19800000,100,Released,Vampire in Brooklyn,4.5,111,Comedy,1995-10-27,united_state
14000000,11586,en,11.543363,30749142,118,Released,Exorcist II: The Heretic,4.5,133,Thriller,1977-06-17,united_state
0,10008,en,7.436315,0,83,Released,An American Haunting,5.3,142,Thriller,2005-05-05,united_kingdom
14000000,2830,en,14.813614,0,83,Released,My Boss's Daughter,4.4,180,Comedy,2003-08-21,united_state
14000000,12403,en,20.792603,22852638,98,Released,A Perfect Getaway,6.2,351,Thriller,2009-06-08,united_state
14000000,34563,en,6.733485,21409028,103,Released,Our Family Wedding,5.7,39,Comedy,2010-03-12,united_state
0,14557,en,7.708227,0,96,Released,Dead Man on Campus,5.6,49,Comedy,1998-08-21,united_state
12000000,10368,en,2.238646,21001563,117,Released,Tea with Mussolini,5.8,32,Comedy,1999-03-25,united_kingdom
0,10280,en,7.866961,0,92,Released,Thinner,5.5,124,Thriller,1996-10-25,united_state
0,12637,en,3.876242,0,155,Released,"New York, New York",6.1,67,Comedy,1977-06-21,united_state
0,34152,en,1.89218,0,115,Released,Crooklyn,6.7,31,Comedy,1994-05-13,united_state
11000000,14434,en,4.536745,13196245,90,Released,I Think I Love My Wife,5,55,Comedy,2007-03-16,india
11000000,11470,en,11.220643,16951798,91,Released,Jason X,4.5,291,Thriller,2001-07-24,united_state
0,10741,en,11.706309,0,120,Released,Bobby,6.4,119,others,2006-09-05,united_state
14000000,24940,en,4.66723,10424470,86,Released,Head Over Heels,5.3,73,Comedy,2001-02-02,united_state
14000000,82679,en,7.487843,11417362,87,Released,Fun Size,5.5,134,Comedy,2012-10-25,united_state
14000000,2013,fr,13.65494,19777647,112,Released,The Diving Bell and the Butterfly,7.4,283,Comedy,2007-05-22,france
26000000,1440,en,11.942862,14821658,136,Released,Little Children,6.9,240,Romance,2006-10-06,united_state
14000000,18041,en,5.833687,5108820,90,Released,Gossip,5.5,68,Comedy,2000-04-21,united_state
14000000,28029,en,6.370267,0,107,Released,A Walk on the Moon,6.2,21,Comedy,1999-01-29, australia
0,1123,en,4.052219,4291965,101,Released,Catch a Fire,6.4,25,Action,2006-10-27,france
0,14033,en,3.231848,0,84,Released,Soul Survivors,4.4,49,Thriller,2001-09-06,united_state
14000000,87729,en,0.900442,2474000,139,Released,Jefferson in Paris,5.2,10,Comedy,1995-03-31,united_state
0,16899,en,8.387573,0,93,Released,Easy Virtue,6.3,108,Comedy,2008-01-01,canada
0,41317,en,0.633004,0,127,Released,Caravans,5.8,1,Action,1978-11-02,united_state
0,245700,en,9.242554,5405500,150,Released,Mr. Turner,6.3,204,others,2014-10-31,united_kingdom
0,37842,fr,1.866443,0,104,Released,Wild Grass,5.8,22,Comedy,2009-05-20,france
0,9045,fr,5.930533,0,132,Released,Amen.,7.1,75,Comedy,2002-02-13,france
12000000,44092,zh,4.930129,0,117,Released,Reign of Assassins,6.7,57,others,2010-09-01,china
0,16005,en,8.747922,0,113,Released,The Lucky Ones,6.3,55,Comedy,2008-09-26,united_state
14000000,44754,en,4.898424,46495,149,Released,Margaret,6.1,86,Comedy,2011-09-30,united_state
108,23988,en,7.410523,0,90,Released,Stan Helsing,4,97,Comedy,2009-10-27,canada
14000000,43949,en,24.210698,1755212,89,Released,Flipped,7.4,418,Romance,2010-08-06,united_state
14000000,142,en,44.135568,178043761,134,Released,Brokeback Mountain,7.5,1480,Comedy,2005-09-02,canada
12000000,9603,en,16.051328,0,97,Released,Clueless,6.9,803,Comedy,1995-07-19,united_state
13500000,10712,en,9.982885,29027914,107,Released,Far from Heaven,6.9,144,Comedy,2002-09-01,united_state
14000000,243938,en,16.618874,12314651,93,Released,Hot Tub Time Machine 2,5,354,Comedy,2015-02-20,united_state
13500000,10876,en,7.261196,7060876,124,Released,Quills,6.8,128,Comedy,2000-11-22,germany
15000000,86838,en,32.306455,19422261,110,Released,Seven Psychopaths,6.7,1206,Comedy,2012-09-07,united_kingdom
0,25208,en,4.722403,0,105,Released,The Caveman's Valentine,6,27,Comedy,2001-01-19,united_state
18339750,613,de,32.445895,92180910,156,Released,Downfall,7.7,1037,Comedy,2004-09-08, austria
12806000,1913,es,17.363739,38535221,125,Released,The Sea Inside,7.2,219,Comedy,2004-09-03,spain
13300000,97370,en,29.782161,5380251,108,Released,Under the Skin,6,1102,Thriller,2014-03-14,united_kingdom
13000000,801,en,18.362333,123922370,121,Released,"Good Morning, Vietnam",7.1,642,Comedy,1987-12-23,united_state
13400000,70829,en,0.680753,16700000,100,Released,The Last Godfather,4.7,7,Action,2010-12-29,#REF!
13000000,54518,en,6.735922,98441954,105,Released,Justin Bieber: Never Say Never,4.8,154,others,2011-02-11,united_state
13000000,44214,en,91.285683,327803731,108,Released,Black Swan,7.3,4430,Comedy,2010-12-02,united_state
13000000,240,en,105.792936,47542841,200,Released,The Godfather: Part II,8.3,3338,Comedy,1974-12-20,united_state
13000000,9816,en,9.969624,91038276,112,Released,Save the Last Dance,6.3,352,Comedy,2001-01-12,united_state
7000000,10131,en,17.113408,72500000,99,Released,A Nightmare on Elm Street 4: The Dream Master,5.8,281,Thriller,1988-08-19,united_state
16000000,339984,en,10.248439,77000000,117,Released,Miracles from Heaven,6.7,186,Comedy,2016-03-17,united_state
13000000,8859,en,25.316146,73180723,83,Released,"Dude, Where’s My Car?",5.2,509,Comedy,2000-12-15,united_state
13000000,11967,en,9.499325,44726644,107,Released,Young Guns,6.6,258,Crime,1988-08-12,united_state
13000000,239563,en,43.791745,54837234,102,Released,St. Vincent,7.1,763,Comedy,2014-10-09,united_state
12500000,222899,en,11.828068,49002684,100,Released,About Last Night,6,210,Comedy,2014-02-14,united_state
16000000,4951,en,54.550275,53478166,97,Released,10 Things I Hate About You,7.3,1701,Comedy,1999-03-30,united_state
13000000,10985,en,13.525704,0,88,Released,The New Guy,5.7,151,Comedy,2002-05-10,united_state
0,9644,en,12.963328,0,84,Released,National Lampoon's Loaded Weapon 1,5.7,157,Comedy,1993-02-04,united_state
17000000,332567,en,60.829621,119100758,86,Released,The Shallows,6.2,1567,Thriller,2016-06-24,united_state
13000000,1954,en,73.307513,96060858,113,Released,The Butterfly Effect,7.3,2060,Science fiction,2004-01-22,canada
0,15489,en,7.964289,0,89,Released,Snow Day,4.8,51,Comedy,2000-02-11,united_state
13000000,15250,en,2.388918,0,117,Released,This Christmas,7.1,29,Comedy,2007-11-27,united_state
12000000,22345,en,4.580081,36450736,97,Released,Baby Geniuses,3.3,75,Science fiction,1999-03-12,united_state
13000000,9448,en,6.425528,27007143,91,Released,The Big Hit,6.1,109,Action,1998-04-24,united_state
12000000,38223,en,4.63093,0,100,Released,Harriet the Spy,5.7,46,Comedy,1996-07-10,united_state
13000000,11186,en,16.681567,35763605,84,Released,Child's Play 2,5.8,308,Comedy,1990-11-09,united_state
13200000,136835,en,24.656068,53830415,83,Released,No Good Deed,5.6,181,Crime,2014-09-10,united_state
18000000,5876,en,37.104353,57096190,126,Released,The Mist,6.7,1399,Science fiction,2007-11-21,united_state
15000000,264660,en,95.130041,36869414,108,Released,Ex Machina,7.6,4737,Comedy,2015-01-21,united_kingdom
13000000,492,en,27.546914,22863596,112,Released,Being John Malkovich,7.3,1101,Science fiction,1999-09-30,united_state
6000000,25462,en,2.27213,0,90,Released,Two Can Play That Game,6.6,17,Comedy,2001-09-07,united_state
13000000,238603,en,17.371327,45300000,89,Released,Earth to Echo,5.7,290,others,2014-06-14,united_state
13000000,10691,en,6.130096,16929123,99,Released,Crazy/Beautiful,6.6,96,Comedy,2001-06-29,united_state
19000000,1251,en,24.47248,68673228,141,Released,Letters from Iwo Jima,7.2,541,Action,2006-12-19,japan
13000000,5172,en,6.764437,11130889,104,Released,The Astronaut Farmer,6.2,123,Advanture,2006-10-15,united_state
13000000,58680,en,1.750054,8026971,84,Released,Woo,5.5,10,Comedy,1998-05-08,united_state
6000000,264644,en,66.11334,35401758,117,Released,Room,8.1,2757,Comedy,2015-10-16,canada
0,14577,en,9.066881,0,82,Released,Dirty Work,6.5,66,Comedy,1998-06-12,canada
13000000,11592,en,6.170139,7820688,95,Released,Serial Mom,6.4,135,Comedy,1994-04-13,united_state
13000000,16406,en,4.742537,27500000,94,Released,Dick,5.7,67,Comedy,1999-08-04,canada
0,19052,en,1.212956,0,99,Released,Light It Up,6.6,7,Comedy,1999-11-04,united_state
13000000,3682,en,11.880899,16757163,106,Released,54,5.5,135,others,1998-08-28,united_state
0,9683,en,10.131123,0,84,Released,Bubble Boy,5.1,163,Advanture,2001-08-24,united_state
13000000,2084,en,5.831302,0,93,Released,Birthday Girl,6.1,103,Comedy,2001-09-06,united_kingdom
13000000,107811,en,35.522027,48065672,93,Released,21 & Over,5.7,737,Comedy,2013-03-01,united_state
13000000,2266,fr,10.573191,4857367,120,Released,"Paris, je t'aime",6.8,207,Comedy,2006-05-16,france
0,13074,en,4.898437,0,112,Released,Resurrecting the Champ,5.9,60,Comedy,2007-06-14,united_state
13000000,144340,en,17.632446,18000000,107,Released,Admission,5.4,304,Comedy,2013-03-21,united_state
0,48217,en,1.780065,0,112,Released,The Widow of Saint-Pierre,6.7,11,Romance,2000-01-01,france
15000000,28211,en,26.373864,8459458,96,Released,Chloe,5.9,498,Comedy,2009-03-25,france
13000000,47502,en,1.647335,9789900,91,Released,Faithful,4.8,4,Comedy,1996-04-03,united_state
13000000,9950,en,12.321302,2636637,125,Released,Find Me Guilty,6.5,138,Comedy,2006-03-16,germany
13000000,84892,en,43.444135,33400000,102,Released,The Perks of Being a Wallflower,7.7,2968,Comedy,2012-09-20,united_state
3000000,24227,en,1.279106,1200000,87,Released,Excessive Force,4.5,10,Action,1993-05-14,united_state
13000000,9672,en,3.680896,1151330,110,Released,Infamous,6.4,60,Comedy,2006-11-16,united_state
0,44853,en,2.996284,0,120,Released,The Claim,5.6,17,Comedy,2000-12-29,united_kingdom
13000000,157544,en,10.475368,1784763,91,Released,The Vatican Tapes,4.6,243,Thriller,2015-07-24,united_state
14350531,59678,en,30.952377,3964682,88,Released,Attack the Block,6.3,733,Action,2011-05-12,united_kingdom
10000000,79777,en,4.267466,303877,127,Released,In the Land of Blood and Honey,5.8,45,Comedy,2011-12-23,united_state
13000000,158011,en,34.532418,68572378,94,Released,The Call,6.6,1257,Crime,2013-03-14,united_state
0,407887,ko,6.116436,0,110,Released,Operation Chromite,5.8,29,others,2016-07-27,south_korea
0,17043,en,1.714972,33082548,90,Released,The Crocodile Hunter: Collision Course,5.3,34,others,2002-07-26, australia
13000000,8952,en,19.664699,10652035,98,Released,I Love You Phillip Morris,6.4,503,Comedy,2009-01-18,united_state
12000000,62204,xx,6.537986,55260558,100,Released,Quest for Fire,7.1,109,Advanture,1981-12-15,canada
12500000,13435,en,13.349012,23367586,120,Released,Antwone Fisher,6.7,137,Comedy,2002-12-19,united_state
0,17187,en,6.796079,0,108,Released,The Emperor's Club,6.9,96,Comedy,2002-11-22,united_state
12500000,319,en,35.268557,12281551,120,Released,True Romance,7.5,749,Action,1993-09-09,united_state
3100000,59457,en,7.453347,0,111,Released,Womb,5.9,92,Romance,2010-07-15,germany
12500000,9504,en,13.939054,10725228,100,Released,Glengarry Glen Ross,7.5,323,Crime,1992-09-15,united_state
13000000,37414,en,11.892615,0,109,Released,The Killer Inside Me,6,173,Crime,2010-02-19,united_state
0,6217,en,5.69872,0,118,Released,Cat People,6,94,Comedy,1982-04-02,united_state
12500000,26688,en,8.780512,27206120,101,Released,Sorority Row,5.4,177,Thriller,2009-09-09,united_state
0,43867,en,4.021389,0,101,Released,The Prisoner of Zenda,8.4,11,Advanture,1937-09-03,united_state
12000000,6615,en,15.817096,11293663,106,Released,Lars and the Real Girl,7.1,509,Comedy,2007-10-12,united_state
12500000,14574,en,34.821223,20416563,94,Released,The Boy in the Striped Pyjamas,7.7,1451,others,2008-05-07,united_kingdom
12800000,16,en,22.022228,40031879,140,Released,Dancer in the Dark,7.6,377,Comedy,2000-05-17,argentina
0,39780,en,0.139384,0,132,Released,Oscar and Lucinda,6.2,25,Comedy,1997-12-31, australia
12500000,21612,en,2.950618,1227324,99,Released,The Funeral,7.3,31,Crime,1996-01-26,united_state
15000000,36691,en,7.497306,5024782,90,Released,Solitary Man,5.8,84,Comedy,2009-09-07,united_state
20000000,23631,en,26.396191,31327899,105,Released,Machete,6.3,1150,Action,2010-09-01,united_state
12500000,45324,en,6.546037,1083683,108,Released,Casino Jack,6,94,Crime,2010-09-16,canada
12300000,12144,en,28.670193,84460846,69,Released,The Land Before Time,7,640,Animation,1988-11-18,ireland
0,11658,ko,9.572705,15,140,Released,Tae Guk Gi: The Brotherhood of War,7.4,133,Action,2004-02-05,south_korea
12500000,56601,en,0.903529,3878993,118,Released,The Perfect Game,6.3,30,Comedy,2010-04-01,united_state
8000000,9552,en,47.584643,441306145,122,Released,The Exorcist,7.5,2005,Comedy,1973-12-26,united_state
7000000,578,en,50.152327,470654000,124,Released,Jaws,7.5,2542,Thriller,1975-06-18,united_state
11000000,2105,en,60.767168,235483004,95,Released,American Pie,6.4,2296,Comedy,1999-07-09,united_state
12516654,126319,fr,11.103202,8109160,78,Released,Ernest & Celestine,7.6,142,Animation,2012-12-12, belgium
25000000,10136,en,15.26213,79817939,94,Released,The Golden Child,5.6,304,Action,1986-12-12,united_state
12000000,67660,en,6.035152,96070507,122,Released,Think Like a Man,6.9,281,Comedy,2012-04-16,united_state
12000000,10611,en,10.297189,75781642,102,Released,Barbershop,6.2,137,Comedy,2002-04-01,united_state
12000000,154,en,22.434102,96800000,113,Released,Star Trek II: The Wrath of Khan,7.3,675,Action,1982-06-03,united_state
15000000,3049,en,41.249004,107217396,86,Released,Ace Ventura: Pet Detective,6.4,1648,Comedy,1994-02-04,united_state
12000000,860,en,23.161754,79567667,114,Released,WarGames,7,504,Thriller,1983-06-03,united_state
12000000,9281,en,19.195399,68706993,113,Released,Witness,7,375,Crime,1985-02-08,united_state
12000000,75674,en,21.958055,81272766,110,Released,Act of Valor,6.3,417,Action,2012-02-24,united_state
12000000,9762,en,45.477802,114194847,104,Released,Step Up,6.7,1060,others,2006-08-11,united_state
12000000,3179,en,12.60629,0,81,Released,Beavis and Butt-Head Do America,6.5,168,Animation,1996-12-15,united_state
12000000,184,en,40.631671,39673162,154,Released,Jackie Brown,7.3,1514,Comedy,1997-12-24,united_state
